CUI|STR
C0772502|levalbuterol hcl
C0772502|levalbuterol (as levalbuterol hydrochloride)
C0772502|levalbuterol hydrochloride (substance)
C0772502|levalbuterol hydrochloride (medication)
C0772505|dexketoprofen
C0772505|product containing dexketoprofen (medicinal product)
C0772505|product containing dexketoprofen
C0772505|dexketoprofeno
C0772505|dexketoprofen product
C0772505|dexketoprofen (product)
C0772505|dexketoprofen product (substance)
C0772505|dexketoprofen (substance)
C0772506|acetylcysteine sodium
C0795575|eptacog alfa activated
C0795575|coagulation factor viia
C0795575|product containing eptacog alfa activated (medicinal product)
C0795575|product containing eptacog alfa activated
C0795575|product containing coagulation factor viia recombinant agent (medicinal product)
C0795575|recombinant coagulation factor viia product
C0795575|product containing coagulation factor viia recombinant agent
C0795575|recombinant coagulation factor viia-containing product
C0795575|product containing eptacog alfa (medicinal product)
C0795575|coagulation factor viia recombinant agent
C0795575|coagulation factor viia recombinant preparation
C0795575|recombinant coagulation factor viia (substance)
C0795575|recombinant coagulation factor viia
C0795575|coagulation factor viia (recombinant)
C0795575|eptacog alfa
C0795575|eptacog alfa (product)
C0795575|eptacog alfa (substance)
C0795575|eptacog alfa activated (product)
C0795575|coagulation factor viia recombinant human
C0795577|recombinant antihemophilic factor viii
C0795577|antihemophilic factor viii (recombinant), porcine sequence
C0795582|azithromycin dihydrate
C0795582|azithromycin dihydrate - chemical
C0795582|azithromycin dihydrate - chemical (substance)
C0795582|azithromycin dihydrate (medication)
C0795582|azithromycin dihydrate (substance)
C0795584|beclomethasone dipropionate monohydrate
C0795584|beclometasone dipropionate monohydrate (substance)
C0795584|beclomethasone dipropionate monohydrate (substance)
C0795597|cytarabine liposome
C0795597|cytarabine liposomal
C0795597|cytarabine (liposomal)
C0795597|cytarabine liposomal (dspc/dspg)
C0795597|product containing cytarabine liposome
C0795597|product containing cytarabine liposome (medicinal product)
C0795597|cytarabine liposome product
C0795597|cytarabine liposome (substance)
C0795597|cytarabine liposomal (product)
C0795604|synthetic conjugated estrogens, a
C0795604|estrogens, conjugated synthetic a
C0795604|estrogens,conjugated synthetic a
C0795604|conjugated estrogens synthetic a
C0795604|synthetic conjugated estrogens (a)
C0795604|conjugated oestrogens synthetic a
C0795604|estrogens, conjugated, synthetic a
C0795604|conjugated estrogens synthetic a (substance)
C0795604|conjugated estrogens synthetic a (medication)
C0795614|glucagon hydrochloride
C0795614|glucagon hcl
C0795614|glucagon hcl (medication)
C0795614|glucagon hydrochloride (substance)
C0795633|insulin isophane, human
C0795633|isophane insulin, human
C0795633|isophane insulin human
C0795633|insulin isophane human
C0795633|insulin isophane
C0795633|insulin nph human recombinant
C0795633|insulin isophane human semi-synthetic
C0795633|insulin isophane (nph)
C0795633|product containing human isophane insulin (medicinal product)
C0795633|product containing human isophane insulin
C0795633|insulin suspension isophane (nph) (recombinant)
C0795633|insulin isophane (nph) (recombinant)
C0795633|insulin,nph,human/rdna
C0795633|insulin,nph,human/semisynthetic
C0795633|human isophane insulin product
C0795633|isophane insulin human (product)
C0795633|human isophane insulin (substance)
C0795633|insulin nph human isophane
C0795633|nph human insulin (medication)
C0795635|insulin, regular, human
C0795635|insulin regular, human
C0795635|insulin
C0795635|insulin regular
C0795635|insulin (human)
C0795635|insulin human
C0795635|insulin regular human recombinant
C0795635|insulin regular, human semi-synthetic
C0795635|product containing human insulin soluble (medicinal product)
C0795635|product containing human insulin soluble
C0795635|product containing human insulin
C0795635|product containing human insulin (medicinal product)
C0795635|insulina regular
C0795635|product containing human regular insulin (medicinal product)
C0795635|product containing human insulin (product)
C0795635|human regular insulin (substance)
C0795635|insulin,regular,human/rdna
C0795635|insulin,regular,human/semisynthetic
C0795635|human insulin preparation
C0795635|semisynthetic human insulin preparation
C0795635|semisynthetic human insulin preparation (substance)
C0795635|human insulin preparation (substance)
C0795635|human insulin product
C0795635|human insulin product (product)
C0795635|semisynthetic human insulin (substance)
C0795635|human insulin (substance)
C0795635|human insulin soluble product
C0795635|insulin soluble human (product)
C0795635|insulin soluble human
C0795635|human insulin soluble (substance)
C0795635|regular human insulin (medication)
C0795642|magnesium salicylate tetrahydrate
C0795642|magnesium salicylate tetrahydrate (medication)
C0795649|oat bran
C0795650|pantoprazole sodium
C0795650|pantoprazole sodium (substance)
C0795650|pantoprazole sodium (medication)
C0795657|alpha 1-proteinase inhibitor, human
C0795657|.alpha.1-proteinase inhibitor human
C0795657|alpha-1-proteinase inhibitor (human)
C0795657|alpha-1-proteinase inhibitor,human
C0795657|alpha-1-proteinase inhibitor
C0795657|a1at
C0795657|a1pi
C0795657|aat
C0795657|substance with human alpha1 proteinase inhibitor mechanism of action
C0795657|substance with human alpha1 proteinase inhibitor mechanism of action (substance)
C0795657|product containing human alpha1 proteinase inhibitor
C0795657|product containing human alpha1 proteinase inhibitor (product)
C0795657|a1p1
C0795657|product containing human alpha1 proteinase inhibitor (medicinal product)
C0795657|human alpha1 proteinase inhibitor product
C0795657|human alpha1 proteinase inhibitor (product)
C0795657|human alpha1 proteinase inhibitor (substance)
C0795657|alpha1-proteinase inhibitor, human (medication)
C0795660|rosiglitazone maleate
C0795660|rosiglitazone maleate (product)
C0795660|rosiglitazone maleate (substance)
C0795660|rosiglitazone maleate (medication)
C0795668|tirofiban hydrochloride
C0795668|tirofiban (as hydrochloride)
C0795674|valerian root extract
C0795674|valerian
C0795674|valerian root
C0795674|valerian extract
C0795674|valerian preparation
C0795674|valerian extract (substance)
C0795674|valerian preparation (product)
C0795674|valerian root extract (substance)
C0795674|valerian (medication)
C0795677|von willebrand factor, human
C0795677|von willebrand factor human
C0795677|factor con willebrand
C0796392|bevacizumab
C0796392|product containing bevacizumab (medicinal product)
C0796392|product containing bevacizumab
C0796392|bevacizumab (hamster)
C0796392|bevacizumab product
C0796392|bevacizumab (product)
C0796392|bevacizumab (substance)
C0796392|bevacizumab (medication)
C0796396|iodine-125
C0796396|^125^iodine
C0796396|i-125 (5)
C0796396|iodine,i-125
C0796396|iodine i-125
C0796396|product containing iodine-125
C0796396|product containing iodine-125 (medicinal product)
C0796396|iodine-125 product
C0796396|iodine-125 (product)
C0796396|iodine-125 (substance)
C0796396|125 iodine (substance)
C0796396|^125^iodine (substance)
C0796396|<sup>125</sup>iodine (substance)
C0796396|<sup>125</sup>iodine
C0796545|peginterferon alfa-2b
C0796545|product containing peginterferon alfa-2b (medicinal product)
C0796545|product containing peginterferon alfa-2b
C0796545|peginterferon alfa-2b (e. coli)
C0796545|peginterferon alfa-2b product
C0796545|peginterferon alfa-2b (product)
C0796545|peginterferon alfa-2b (substance)
C0796545|peg-ifna2b
C0796545|peg-ifn-a 2b
C0796545|peg interferon alfa-2b
C0796545|peg-interferon alfa-2b
C0796545|peginterferon alfa-2b (medication)
C0812398|hetacillin potassium
C0812398|potassium hetacillin (medication)
C0812468|methscopolamine nitrate
C0812468|methylscopolamine nitrate
C0812468|hyoscine methonitrate (substance)
C0812468|methscopolamine nitrate (substance)
C0812468|scopolamine methonitrate (substance)
C0812468|n-methylscopolamine nitrate
C0812468|methscopolamine nitrate (medication)
C0813196|indomethacin sodium trihydrate
C0813196|indomethacin sodium trihydrate (medication)
C0813196|indometacin sodium trihydrate (substance)
C0813196|indomethacin sodium trihydrate (substance)
C0813197|disodium latamoxef
C0813197|moxalactam disodium
C0813197|moxalactam disodium (medication)
C0813197|latamoxef disodium (product)
C0813197|latamoxef disodium (substance)
C0813197|moxalactam disodium (substance)
C0813197|moxalactam disodium (product)
C0813202|carbenicillin disodium
C0813202|disodium carbenicillin (medication)
C0813202|carbenicillin disodium (substance)
C0815310|heavy mineral oil
C0815310|mineral oil heavy
C0815310|mineral oil,heavy
C0851344|exemestane
C0851344|exemestanum
C0851344|exemestano
C0851344|product containing exemestane (medicinal product)
C0851344|product containing exemestane
C0851344|exemestane product
C0851344|exemestane (product)
C0851344|exemestane (substance)
C0851344|exemestane (medication)
C0872890|dextromethorphan tannate
C0872894|ganirelix acetate
C0872894|ganirelix acetate (substance)
C0872894|ganirelix acetate (medication)
C0872896|hops extract
C0872896|hops
C0872896|humulus lupulus extract (substance)
C0872896|hops (medication)
C0872908|oseltamivir phosphate
C0872908|oseltamivir phosphate (substance)
C0872908|oseltamivir phosphate (medication)
C0872910|potassium,chelated
C0872912|soybean lecithin
C0872912|lecithin, soybean
C0872912|soy lecithin (substance)
C0872912|soya lecithin
C0872912|lecithin, soy
C0872912|soy lecithin
C0872912|phospholipids, soybean
C0872913|tenecteplase
C0872913|product containing tenecteplase (medicinal product)
C0872913|product containing tenecteplase
C0872913|tenecteplasa
C0872913|tenecteplase product
C0872913|tenecteplase (product)
C0872913|tenecteplase (substance)
C0872913|tenecteplase (medication)
C0872914|trimethoprim hydrochloride
C0872914|trimethoprim hcl
C0872914|trimethoprim hydrochloride (substance)
C0872914|trimethoprim hydrochloride (medication)
C0872971|pemirolast potassium
C0872971|pemirolast potassium (medication)
C0872971|pemirolast potassium salt
C0872971|permirolast potassium
C0872971|pemirolast potassium (substance)
C0872972|pioglitazone hydrochloride
C0872972|pioglitazone (as hydrochloride)
C0872972|pioglitazone hcl
C0872972|pioglitazone hydrochloride (substance)
C0872972|pioglitazone hydrochloride (product)
C0872972|pioglitazone hydrochloride (medication)
C0872994|imidapril hydrochloride
C0872994|imidapril hydrochloride (product)
C0872994|imidapril hydrochloride (substance)
C0872997|cetrorelix acetate
C0872997|cetrorelix acetate (substance)
C0872997|cetrorelix acetate (medication)
C0873006|ferrous sulfate,dried
C0873006|dried ferrous sulfate
C0873006|ferrous sulfate, dried
C0873024|ceftibuten dihydrate
C0873024|ceftibuten dihydrate (medication)
C0873040|dihydralazine sul hemipenthy
C0873040|dihydralazine sulfate hemipentahydrate
C0873071|progesterone, micronized
C0873071|progesterone (micronized)
C0873071|progesterone micronized
C0873118|levobupivacaine
C0873118|product containing levobupivacaine (medicinal product)
C0873118|product containing levobupivacaine
C0873118|levobupivacaína
C0873118|levobupivacaine product
C0873118|levobupivacaine (product)
C0873118|levobupivacaine (substance)
C0873119|levobupivacaine hydrochloride
C0873119|levobupivacaine hcl
C0873119|levobupivacaine hydrochloride (substance)
C0873119|levobupivacaine hydrochloride (medication)
C0873156|manidipine hydrochloride
C0873156|manidipine hydrochloride (medication)
C0873156|manidipine hydrochloride (substance)
C0873156|manidipine hcl
C0873156|manidipine dihydrochloride
C0873162|zofenopril calcium
C0873162|zofenopril calcium (substance)
C0873162|zofenopril calcium (medication)
C0873192|triethanolamine oleate
C0873192|triethanolamine oleate (substance)
C0874063|cevimeline hydrochloride
C0874063|cevimeline hcl
C0874063|cevimeline (as cevimeline hydrochloride)
C0874063|cevimeline hydrochloride (substance)
C0874063|cevimeline hydrochloride (medication)
C0874161|oseltamivir
C0874161|oséltamivir
C0874161|oseltamivirum
C0874161|product containing oseltamivir (medicinal product)
C0874161|product containing oseltamivir
C0874161|oseltamivir product
C0874161|oseltamivir (product)
C0874161|oseltamivir (substance)
C0875947|sodium ferric gluconate complex
C0875947|sodium ferric gluconate comp
C0875947|product containing sodium ferric gluconate complex (medicinal product)
C0875947|ferric na gluconate complex
C0875947|ferric na gluconate
C0875947|sodium ferric gluconate complex (substance)
C0876231|aminolevulinic acid hydrochloride
C0876231|aminolevulinic acid (as hydrochloride)
C0876231|5-ala hcl
C0876231|aminolevulinic acid hydrochloride (substance)
C0876231|aminolevulinic acid hcl
C0876231|delta-aminolevulinic acid hcl
C0876231|aminolevulinic acid hydrochloride (medication)
C0876232|glucagon (rdna)
C0876232|glucagon
C0876232|recombinant glucagon (medication)
C0876234|levobetaxolol hydrochloride
C0876234|levobetaxolol hydrochloride (medication)
C0876769|iron carbonyl
C0876769|carbonyl iron
C0876769|iron, carbonyl
C0876769|iron,carbonyl
C0876769|iron pentacarbonyl
C0876769|iron carbonyl product
C0876769|carbonyl iron (product)
C0876769|product containing iron carbonyl (medicinal product)
C0876769|product containing iron carbonyl
C0876769|elemental iron (as carbonyl iron)
C0876769|iron carbonyl (substance)
C0876769|iron pentacarbonyl (substance)
C0877836|pefloxacin mesylate
C0877836|pefloxacin mesylate (medication)
C0877880|ibritumomab tiuxetan
C0877880|product containing ibritumomab tiuxetan (medicinal product)
C0877880|product containing ibritumomab tiuxetan
C0877880|ibritumomab tiuxetan (murine)
C0877880|ibritumomab tiuxetan (substance)
C0877880|ibritumomab tiuxetan product
C0877880|ibritumomab tiuxetan (product)
C0879399|tositumomab
C0879399|tositumomab (medication)
C0879399|product containing tositumomab (medicinal product)
C0879399|product containing tositumomab
C0879399|tositumomab (murine)
C0879399|monoclonal antibody anti-b1
C0879399|tositumomab product
C0879399|tositumomab (product)
C0879399|tositumomab (substance)
C0879399|moab anti-b1
C0879427|panitumumab
C0879427|product containing panitumumab
C0879427|product containing panitumumab (medicinal product)
C0879427|panitumumab (hamster)
C0879427|panitumumab (substance)
C0879427|panitumumab product
C0879427|panitumumab (product)
C0879427|panitumumab (medication)
C0883242|mycophenolate
C0883242|mycophenolate (medication)
C0886530|nelfinavir mesylate
C0886530|nelfinavir mesilate (substance)
C0886530|nelfinavir mesylate (substance)
C0886530|nelfinavir mesylate (medication)
C0886549|topotecan hydrochloride
C0886549|topotecan hcl
C0886549|topotecan hydrochloride (substance)
C0886549|topotecan hydrochloride (medication)
C0886584|metyrosine
C0886584|metirosin
C0886584|métirosine
C0886584|metirosina
C0886584|metirosinum
C0886584|product containing metyrosine
C0886584|product containing metyrosine (medicinal product)
C0886584|metirosine (substance)
C0886584|metirosine product
